ch1_delta_power,ch1_theta_power,ch1_alpha_power,ch1_beta_power,ch1_gamma_power,ch2_delta_power,ch2_theta_power,ch2_alpha_power,ch2_beta_power,ch2_gamma_power,ch3_delta_power,ch3_theta_power,ch3_alpha_power,ch3_beta_power,ch3_gamma_power,ch4_delta_power,ch4_theta_power,ch4_alpha_power,ch4_beta_power,ch4_gamma_power,ch5_delta_power,ch5_theta_power,ch5_alpha_power,ch5_beta_power,ch5_gamma_power,ch6_delta_power,ch6_theta_power,ch6_alpha_power,ch6_beta_power,ch6_gamma_power,Online_id,Dream_emotion,Video_type
-10.767603565664762,-11.250430300033093,-11.854883787504836,-12.267945962612485,-13.104285124411417,-10.89457585931656,-11.259311648033226,-11.829985200186655,-12.271142301605186,-13.065840314764179,-11.384519539329482,-11.713711296652633,-12.217911007055799,-12.588479489775619,-13.141432721241774,-11.405218434583707,-11.814602338971671,-12.182527844038223,-12.601378931298315,-13.193472961566087,-11.421892521307798,-11.708227374187919,-12.190457065661343,-12.631824232163916,-13.160240130005098,-11.46300431034831,-11.834226636894254,-12.20915072714702,-12.619837638042398,-13.258370468319201,S0231,extremely happy,Neutral
-10.767603565664762,-11.250430300033093,-11.854883787504836,-12.267945962612485,-13.104285124411417,-10.89457585931656,-11.259311648033226,-11.829985200186655,-12.271142301605186,-13.065840314764179,-11.384519539329482,-11.713711296652633,-12.217911007055799,-12.588479489775619,-13.141432721241774,-11.405218434583707,-11.814602338971671,-12.182527844038223,-12.601378931298315,-13.193472961566087,-11.421892521307798,-11.708227374187919,-12.190457065661343,-12.631824232163916,-13.160240130005098,-11.46300431034831,-11.834226636894254,-12.20915072714702,-12.619837638042398,-13.258370468319201,S0231,extremely happy,Neutral
-10.767603565664762,-11.250430300033093,-11.854883787504836,-12.267945962612485,-13.104285124411417,-10.89457585931656,-11.259311648033226,-11.829985200186655,-12.271142301605186,-13.065840314764179,-11.384519539329482,-11.713711296652633,-12.217911007055799,-12.588479489775619,-13.141432721241774,-11.405218434583707,-11.814602338971671,-12.182527844038223,-12.601378931298315,-13.193472961566087,-11.421892521307798,-11.708227374187919,-12.190457065661343,-12.631824232163916,-13.160240130005098,-11.46300431034831,-11.834226636894254,-12.20915072714702,-12.619837638042398,-13.258370468319201,S0231,extremely happy,Neutral
-10.767603565664762,-11.250430300033093,-11.854883787504836,-12.267945962612485,-13.104285124411417,-10.89457585931656,-11.259311648033226,-11.829985200186655,-12.271142301605186,-13.065840314764179,-11.384519539329482,-11.713711296652633,-12.217911007055799,-12.588479489775619,-13.141432721241774,-11.405218434583707,-11.814602338971671,-12.182527844038223,-12.601378931298315,-13.193472961566087,-11.421892521307798,-11.708227374187919,-12.190457065661343,-12.631824232163916,-13.160240130005098,-11.46300431034831,-11.834226636894254,-12.20915072714702,-12.619837638042398,-13.258370468319201,S0231,calm,Neutral
-10.767603565664762,-11.250430300033093,-11.854883787504836,-12.267945962612485,-13.104285124411417,-10.89457585931656,-11.259311648033226,-11.829985200186655,-12.271142301605186,-13.065840314764179,-11.384519539329482,-11.713711296652633,-12.217911007055799,-12.588479489775619,-13.141432721241774,-11.405218434583707,-11.814602338971671,-12.182527844038223,-12.601378931298315,-13.193472961566087,-11.421892521307798,-11.708227374187919,-12.190457065661343,-12.631824232163916,-13.160240130005098,-11.46300431034831,-11.834226636894254,-12.20915072714702,-12.619837638042398,-13.258370468319201,S0231,calm,Neutral
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.038407875519,-11.353002624920492,-11.902215183616898,-12.689945472875976,-13.33922940560205,-11.029449388028135,-11.285477643597925,-11.795337181469916,-12.600815247795714,-13.337534407343211,-11.356012479603539,-11.614540624473426,-12.023209241900396,-12.769079322370663,-13.332911975311283,-11.31489607065124,-11.592383647222917,-12.041177434268128,-12.762246203019027,-13.301990820097702,-11.489485157849897,-11.665179010756557,-11.974601911776968,-12.769905434845661,-13.322063425456937,-11.426705585002185,-11.630222337489705,-12.025665985609995,-12.720493039775455,-13.31094240012168,S0163,calm,Negative
-11.039373641824046,-11.379800789455413,-11.859965295443569,-12.425925077292526,-12.924467066288498,-11.117780774104855,-11.460493807365081,-11.950318181874003,-12.515224013820522,-13.089326234712349,-11.503644534206563,-11.905969846977467,-12.249817496773574,-12.566061672762405,-12.898592793921058,-11.434540600927193,-11.817076804705955,-12.23712085481557,-12.614582128123049,-13.008095864222629,-11.5183647089865,-11.911960915973655,-12.261801496125077,-12.667786492749345,-13.046124072038952,-11.52058622478968,-11.848719438082274,-12.22785022595969,-12.623363449845769,-13.008094512761168,S0241,calm,
-11.039373641824046,-11.379800789455413,-11.859965295443569,-12.425925077292526,-12.924467066288498,-11.117780774104855,-11.460493807365081,-11.950318181874003,-12.515224013820522,-13.089326234712349,-11.503644534206563,-11.905969846977467,-12.249817496773574,-12.566061672762405,-12.898592793921058,-11.434540600927193,-11.817076804705955,-12.23712085481557,-12.614582128123049,-13.008095864222629,-11.5183647089865,-11.911960915973655,-12.261801496125077,-12.667786492749345,-13.046124072038952,-11.52058622478968,-11.848719438082274,-12.22785022595969,-12.623363449845769,-13.008094512761168,S0241,calm,
-11.039373641824046,-11.379800789455413,-11.859965295443569,-12.425925077292526,-12.924467066288498,-11.117780774104855,-11.460493807365081,-11.950318181874003,-12.515224013820522,-13.089326234712349,-11.503644534206563,-11.905969846977467,-12.249817496773574,-12.566061672762405,-12.898592793921058,-11.434540600927193,-11.817076804705955,-12.23712085481557,-12.614582128123049,-13.008095864222629,-11.5183647089865,-11.911960915973655,-12.261801496125077,-12.667786492749345,-13.046124072038952,-11.52058622478968,-11.848719438082274,-12.22785022595969,-12.623363449845769,-13.008094512761168,S0241,calm,
-11.039373641824046,-11.379800789455413,-11.859965295443569,-12.425925077292526,-12.924467066288498,-11.117780774104855,-11.460493807365081,-11.950318181874003,-12.515224013820522,-13.089326234712349,-11.503644534206563,-11.905969846977467,-12.249817496773574,-12.566061672762405,-12.898592793921058,-11.434540600927193,-11.817076804705955,-12.23712085481557,-12.614582128123049,-13.008095864222629,-11.5183647089865,-11.911960915973655,-12.261801496125077,-12.667786492749345,-13.046124072038952,-11.52058622478968,-11.848719438082274,-12.22785022595969,-12.623363449845769,-13.008094512761168,S0241,relatively happy,
-11.039373641824046,-11.379800789455413,-11.859965295443569,-12.425925077292526,-12.924467066288498,-11.117780774104855,-11.460493807365081,-11.950318181874003,-12.515224013820522,-13.089326234712349,-11.503644534206563,-11.905969846977467,-12.249817496773574,-12.566061672762405,-12.898592793921058,-11.434540600927193,-11.817076804705955,-12.23712085481557,-12.614582128123049,-13.008095864222629,-11.5183647089865,-11.911960915973655,-12.261801496125077,-12.667786492749345,-13.046124072038952,-11.52058622478968,-11.848719438082274,-12.22785022595969,-12.623363449845769,-13.008094512761168,S0241,calm,
-11.039373641824046,-11.379800789455413,-11.859965295443569,-12.425925077292526,-12.924467066288498,-11.117780774104855,-11.460493807365081,-11.950318181874003,-12.515224013820522,-13.089326234712349,-11.503644534206563,-11.905969846977467,-12.249817496773574,-12.566061672762405,-12.898592793921058,-11.434540600927193,-11.817076804705955,-12.23712085481557,-12.614582128123049,-13.008095864222629,-11.5183647089865,-11.911960915973655,-12.261801496125077,-12.667786492749345,-13.046124072038952,-11.52058622478968,-11.848719438082274,-12.22785022595969,-12.623363449845769,-13.008094512761168,S0241,calm,
